"ref_area.label","source.label","indicator.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Armenia","LFS - Household Labour Force Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Urban","Currency: 2021 PPP $","2015",554.782,,"Central tendency measure: Mean or mean of the midpoints of the intervals provided | Currency: ARM - Dram (AMD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","LFS - Household Labour Force Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: National","Currency: 2021 PPP $","2015",643.511,,"Central tendency measure: Mean or mean of the midpoints of the intervals provided | Currency: ARM - Dram (AMD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","LFS - Household Labour Force Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Rural","Currency: 2021 PPP $","2015",597.653,,"Central tendency measure: Mean or mean of the midpoints of the intervals provided | Currency: ARM - Dram (AMD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","LFS - Household Labour Force Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Urban","Currency: 2021 PPP $","2015",659.262,,"Central tendency measure: Mean or mean of the midpoints of the intervals provided | Currency: ARM - Dram (AMD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","LFS - Household Labour Force Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: National","Currency: 2021 PPP $","2015",429.497,,"Central tendency measure: Mean or mean of the midpoints of the intervals provided | Currency: ARM - Dram (AMD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","LFS - Household Labour Force Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Rural","Currency: 2021 PPP $","2015",383.412,,"Central tendency measure: Mean or mean of the midpoints of the intervals provided | Currency: ARM - Dram (AMD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","LFS - Household Labour Force Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Urban","Currency: 2021 PPP $","2015",443.324,,"Central tendency measure: Mean or mean of the midpoints of the intervals provided | Currency: ARM - Dram (AMD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","LFS - Household Labour Force Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: National","Currency: 2021 PPP $","2014",521.183,"Break in series","Central tendency measure: Mean or mean of the midpoints of the intervals provided | Currency: ARM - Dram (AMD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","LFS - Household Labour Force Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Rural","Currency: 2021 PPP $","2014",479.501,"Break in series","Central tendency measure: Mean or mean of the midpoints of the intervals provided | Currency: ARM - Dram (AMD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","LFS - Household Labour Force Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Urban","Currency: 2021 PPP $","2014",535.329,"Break in series","Central tendency measure: Mean or mean of the midpoints of the intervals provided | Currency: ARM - Dram (AMD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","LFS - Household Labour Force Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: National","Currency: 2021 PPP $","2014",625.317,"Break in series","Central tendency measure: Mean or mean of the midpoints of the intervals provided | Currency: ARM - Dram (AMD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","LFS - Household Labour Force Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Rural","Currency: 2021 PPP $","2014",574.61,"Break in series","Central tendency measure: Mean or mean of the midpoints of the intervals provided | Currency: ARM - Dram (AMD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","LFS - Household Labour Force Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Urban","Currency: 2021 PPP $","2014",643.147,"Break in series","Central tendency measure: Mean or mean of the midpoints of the intervals provided | Currency: ARM - Dram (AMD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","LFS - Household Labour Force Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: National","Currency: 2021 PPP $","2014",406.61,"Break in series","Central tendency measure: Mean or mean of the midpoints of the intervals provided | Currency: ARM - Dram (AMD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","LFS - Household Labour Force Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Rural","Currency: 2021 PPP $","2014",368.819,"Break in series","Central tendency measure: Mean or mean of the midpoints of the intervals provided | Currency: ARM - Dram (AMD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","LFS - Household Labour Force Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Urban","Currency: 2021 PPP $","2014",418.937,"Break in series","Central tendency measure: Mean or mean of the midpoints of the intervals provided | Currency: ARM - Dram (AMD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: National","Currency: 2021 PPP $","2021",3925.805,,"Currency: AUS - Australian dollar (AUD)","Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Rural","Currency: 2021 PPP $","2021",3453.905,,"Currency: AUS - Australian dollar (AUD)","Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Urban","Currency: 2021 PPP $","2021",4020.798,,"Currency: AUS - Australian dollar (AUD)","Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: National","Currency: 2021 PPP $","2021",4547.19,,"Currency: AUS - Australian dollar (AUD)","Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Rural","Currency: 2021 PPP $","2021",3995.349,,"Currency: AUS - Australian dollar (AUD)","Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Urban","Currency: 2021 PPP $","2021",4659.691,,"Currency: AUS - Australian dollar (AUD)","Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: National","Currency: 2021 PPP $","2021",3287.391,,"Currency: AUS - Australian dollar (AUD)","Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Rural","Currency: 2021 PPP $","2021",2877.359,,"Currency: AUS - Australian dollar (AUD)","Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Urban","Currency: 2021 PPP $","2021",3368.693,,"Currency: AUS - Australian dollar (AUD)","Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: National","Currency: 2021 PPP $","2020",3644.787,,"Currency: AUS - Australian dollar (AUD)","Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Rural","Currency: 2021 PPP $","2020",3468.262,,"Currency: AUS - Australian dollar (AUD)","Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Urban","Currency: 2021 PPP $","2020",3679.896,,"Currency: AUS - Australian dollar (AUD)","Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: National","Currency: 2021 PPP $","2020",4298.874,,"Currency: AUS - Australian dollar (AUD)","Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Rural","Currency: 2021 PPP $","2020",4082.136,,"Currency: AUS - Australian dollar (AUD)","Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Urban","Currency: 2021 PPP $","2020",4343.194,,"Currency: AUS - Australian dollar (AUD)","Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: National","Currency: 2021 PPP $","2020",3018.985,,"Currency: AUS - Australian dollar (AUD)","Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Rural","Currency: 2021 PPP $","2020",2864.43,,"Currency: AUS - Australian dollar (AUD)","Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Urban","Currency: 2021 PPP $","2020",3048.904,,"Currency: AUS - Australian dollar (AUD)","Repository: ILO-STATISTICS - Micro data processing"
